Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039,2039 - 2040,2040 - 2041,2041 - 2042,2042 - 2043,2043 - 2044,2044 - 2045,2045 - 2046,2046 - 2047,2047 - 2048,2048 - 2049,2049 - 2050,2050 - 2051,2051 - 2052,2052 - 2053,2053 - 2054,2054 - 2055,2055 - 2056,2056 - 2057,2057 - 2058,2058 - 2059,2059 - 2060,2060 - 2061,2061 - 2062,2062 - 2063,2063 - 2064,2064 - 2065,2065 - 2066,2066 - 2067,2067 - 2068,2068 - 2069,2069 - 2070,2070 - 2071,2071 - 2072,2072 - 2073,2073 - 2074,2074 - 2075,2075 - 2076,2076 - 2077,2077 - 2078,2078 - 2079,2079 - 2080,2080 - 2081,2081 - 2082,2082 - 2083,2083 - 2084,2084 - 2085,2085 - 2086,2086 - 2087,2087 - 2088,2088 - 2089,2089 - 2090,2090 - 2091,2091 - 2092,2092 - 2093,2093 - 2094,2094 - 2095,2095 - 2096,2096 - 2097,2097 - 2098,2098 - 2099,2099 - 2100,2100 - 2101,2101 - 2102,2102 - 2103,2103 - 2104,2104 - 2105,2105 - 2106,2106 - 2107,2107 - 2108,2108 - 2109,2109 - 2110,2110 - 2111,2111 - 2112,2112 - 2113,2113 - 2114
1,85,10650.23073,9795.732402,9528.627226,9258.48742,8993.687232,8738.442365,8498.937633,8277.49343,8076.511793,7900.690162,7741.930625,7595.946521,7462.211552,7327.753057,7197.755586,7072.512757,6953.6884,6846.75613,6742.97809,6649.005545,6562.241462,6477.120523,6395.298546,6318.550121,6245.837002,6173.682712,6102.66174,6031.967449,5962.327789,5891.36773,5823.250841,5754.694803,5687.19995,5620.019245,5554.697054,5488.479117,5424.890306,5359.359238,5297.3898,5235.799321,5173.139215,5111.263759,5050.610113,4991.753096,4932.441448,4873.803658,4816.206037,4760.44169,4702.778177,4647.057742,4593.689895,4539.402339,4487.530719,4434.771076,4382.336058,4330.980022,4279.58127,4230.152469,4181.778873,4132.591595,4083.871614,4035.009454,3988.497259,3942.33479,3894.736016,3849.462666,3804.211036,3759.026765,3714.406353,3669.906733,3626.812322,3583.636474,3540.487881,3498.1161,3456.6976,3416.082594,3375.851881,3334.984766,3295.555756,3256.853546,3219.221038,3179.700352,3142.87638,3104.552021,3067.65925,3032.024714,2995.529915,2959.755455,2924.720001,2890.219626,2856.140662,2822.26483,2788.991993,2756.137454,2723.744086,2691.480249,2659.547386,2628.081128,2596.959181,2566.33449
1,86,11916.24225,10986.21697,10700.7427,10413.63263,10121.72153,9837.000773,9562.380809,9305.785747,9071.268416,8857.220011,8670.433771,8502.476965,8349.617326,8207.40942,8064.973375,7929.271148,7797.112322,7671.730746,7558.303757,7449.535026,7350.355497,7255.751379,7164.809941,7079.943334,6996.153608,6915.846138,6837.469116,6758.826806,6680.909413,6603.475357,6525.417704,6450.332715,6374.641634,6299.896019,6225.859545,6153.560291,6080.966453,6010.797281,5938.306147,5869.48147,5801.325639,5732.340942,5664.269739,5597.488144,5531.322324,5466.992625,5401.720115,5337.9413,5276.830092,5213.059064,5150.814053,5091.909058,5031.944323,4974.463236,4916.287769,4858.011636,4801.36623,4745.35611,4690.230869,4636.564791,4581.859914,4528.723116,4474.76288,4423.267564,4371.685661,4319.239626,4268.756609,4219.057993,4168.555486,4119.641402,4070.898719,4022.494233,3974.848493,3927.812429,3880.727834,3834.14671,3789.711498,3745.458815,3699.733584,3655.795087,3613.223589,3570.92253,3527.613157,3487.065713,3444.484037,3403.785829,3363.993609,3324.051815,3284.461488,3245.34748,3207.262316,3169.153389,3132.087491,3095.075099,3058.38413,3022.204724,2987.104438,2951.589111,2916.79838,2882.377179
1,87,13285.58437,12273.39831,11982.73572,11675.83453,11363.43194,11050.17902,10745.78805,10451.45399,10178.74567,9926.643046,9701.029056,9503.797699,9327.792541,9164.868153,9014.756463,8865.410733,8720.441858,8583.069637,8452.080337,8332.779896,8218.434925,8110.440512,8010.141035,7914.425791,7822.959156,7733.057261,7644.771844,7557.687098,7471.010206,7385.947826,7299.906933,7213.766389,7130.914274,7048.181207,6966.07061,6884.874353,6804.155656,6724.266837,6647.536273,6568.079201,6492.204444,6416.428837,6340.771791,6265.808761,6192.478497,6120.254426,6047.516199,5976.689434,5906.191268,5838.318564,5768.504445,5699.961609,5634.912982,5568.798702,5505.182895,5440.974818,5377.228647,5314.000119,5251.686086,5191.622019,5132.106321,5072.012287,5012.408194,4953.337373,4895.869925,4839.551531,4781.734586,4726.066606,4671.063932,4615.583549,4561.093357,4507.335712,4454.276467,4401.454535,4349.157403,4297.416371,4246.224606,4196.969067,4147.299953,4097.659085,4049.680305,4002.560365,3955.383325,3907.85276,3862.320332,3815.871789,3770.654484,3726.27697,3682.834408,3638.463079,3595.150145,3552.834138,3511.167742,3470.051216,3429.235606,3388.90178,3348.885836,3309.324616,3270.484396,3231.849988
1,88,14763.25899,13666.57458,13369.78963,13056.13368,12723.68066,12390.69717,12053.34725,11724.70199,11412.15158,11119.51894,10854.43056,10614.33898,10405.51879,10221.56893,10049.70602,9889.925686,9734.428342,9583.168796,9439.005357,9301.207173,9176.086256,9052.768323,8939.19649,8834.128363,8733.131378,8632.999494,8534.493221,8436.949154,8340.632998,8244.716338,8150.742097,8057.078817,7963.56951,7872.259644,7780.321547,7690.203934,7600.834278,7513.384602,7424.733955,7339.729892,7253.222214,7169.221008,7086.212268,7003.104057,6920.680651,6839.969022,6760.369061,6680.937282,6603.250458,6525.762431,6450.407518,6373.968482,6298.473511,6226.55214,6154.009311,6083.611723,6012.517094,5942.965088,5873.186403,5804.699559,5738.178483,5672.400898,5605.718657,5540.612725,5475.05551,5412.62089,5349.425652,5286.258345,5224.702126,5163.942844,5102.759699,5042.911767,4983.447099,4924.595538,4867.07574,4809.649425,4752.460156,4696.195947,4641.723098,4587.131647,4531.920417,4479.226715,4427.154362,4375.405315,4322.850134,4272.732136,4221.082334,4171.592353,4122.93308,4074.324544,4025.86506,3978.202376,3931.490329,3884.966848,3839.643927,3794.323813,3749.683524,3705.722698,3662.105388,3619.016333
1,89,16346.54266,15168.86258,14867.43315,14551.17473,14212.88107,13856.71141,13497.55747,13137.50639,12784.54884,12450.46443,12140.42976,11857.00531,11604.06326,11385.66951,11189.64583,11009.76243,10844.0186,10679.30202,10521.8139,10369.98805,10227.26802,10092.38326,9961.535515,9845.503065,9733.426928,9623.683848,9514.273556,9405.917516,9298.48389,9193.205584,9088.050208,8984.46973,8880.839332,8778.235153,8677.28466,8578.696824,8478.588681,8381.220778,8284.389953,8188.385886,8094.035333,7999.120608,7907.146645,7816.308429,7725.238878,7634.502104,7546.062696,7458.712225,7371.682436,7285.67097,7200.137635,7118.200091,7034.457201,6951.851161,6872.147362,6792.638747,6714.674578,6636.848745,6559.33638,6483.038922,6407.926277,6334.363225,6261.800606,6188.475475,6116.638127,6045.062422,5975.260806,5906.177633,5836.463231,5768.947536,5702.051834,5635.041599,5568.860591,5503.86636,5438.897925,5375.555862,5311.887465,5248.914394,5187.122571,5126.659882,5067.04642,5006.601663,4947.719889,4890.68307,4833.638525,4776.109623,4720.625031,4664.108176,4608.941882,4555.596966,4502.052767,4448.994995,4396.45502,4344.505437,4293.782178,4243.444704,4193.667096,4144.490521,4095.800692,4047.666838
1,90,18051.93528,16787.91541,16497.28686,16175.59294,15834.46375,15470.29453,15087.88509,14699.16494,14313.75896,13939.48517,13580.9171,13251.58637,12954.55827,12685.72805,12455.07466,12250.78602,12061.82924,11887.42224,11714.76502,11549.72378,11391.4998,11238.3501,11095.83574,10963.60443,10838.63022,10717.89764,10597.57528,10478.26809,10358.69505,10241.8728,10124.70509,10010.71221,9895.481771,9783.873932,9670.492699,9561.134462,9451.682422,9342.758327,9235.148709,9129.554436,9023.587929,8921.291289,8816.669178,8715.568157,8615.281432,8515.674526,8417.017657,8319.607517,8223.326842,8127.820505,8033.50592,7940.873723,7849.105074,7757.609105,7666.747221,7579.148694,7491.355941,7405.857137,7320.092681,7235.171607,7151.896034,7068.867388,6988.028745,6907.891769,6828.09134,6749.244456,6669.866037,6593.450053,6517.601523,6441.371384,6366.283901,6292.632809,6218.906463,6146.727042,6074.683371,6003.169136,5933.265659,5863.479318,5794.684512,5727.148558,5660.158762,5594.591115,5527.869441,5463.204503,5400.46393,5337.227177,5273.715031,5212.93497,5150.599147,5089.921275,5031.002143,4972.077042,4913.776439,4855.691853,4798.764127,4742.931625,4687.524909,4632.679772,4578.026851,4524.585262
1,91,19859.88425,18514.62866,18234.62778,17919.98238,17575.08636,17212.00338,16821.31242,16413.29267,15997.99188,15585.21765,15182.78818,14804.34542,14454.03083,14137.6686,13855.80033,13611.2637,13397.6872,13201.15517,13017.64959,12836.54525,12664.24728,12495.41419,12334.83382,12189.35502,12049.82337,11916.09726,11783.98881,11652.56647,11521.07503,11390.57174,11261.94964,11136.11174,11010.25883,10885.23349,10761.92919,10637.36295,10518.19907,10398.38267,10279.20741,10161.86773,10045.58278,9929.664392,9817.982506,9703.350482,9592.558745,9483.37671,9373.725181,9265.353051,9158.086741,9053.955208,8948.925057,8845.220593,8743.665426,8643.112539,8542.716626,8443.130513,8347.643264,8251.075942,8157.189176,8063.015536,7970.680199,7878.388794,7787.359138,7698.704715,7610.449649,7522.242569,7436.300063,7349.573915,7265.491035,7182.025048,7097.048552,7016.350213,6934.477614,6853.859092,6774.446114,6694.884301,6617.498441,6540.373811,6463.910388,6388.204186,6313.63314,6240.286606,6167.477343,6094.484509,6024.068565,5953.970798,5885.246933,5815.75688,5748.565246,5680.473373,5613.94379,5548.495043,5483.937485,5419.37881,5355.68501,5292.771249,5231.132044,5170.620093,5109.989923,5050.070167
1,92,21784.05177,20342.07526,20073.65126,19775.49643,19437.08276,19073.51718,18682.9826,18268.06969,17828.13623,17386.32402,16940.43236,16516.57845,16112.59298,15740.16862,15407.53593,15109.18119,14855.59386,14631.53454,14425.10717,14233.39602,14044.9852,13859.7611,13684.38705,13521.33387,13369.00826,13220.83409,13074.44574,12929.1141,12784.45664,12642.07239,12500,12360.19556,12222.18054,12084.53321,11947.61526,11814.59216,11677.88481,11547.90963,11415.72152,11286.94555,11157.67382,11031.57586,10905.40034,10782.38959,10657.74946,10536.56479,10416.44577,10297.64511,10179.02398,10062.59639,9947.322536,9832.899594,9720.564902,9609.101209,9499.960198,9389.246424,9280.855515,9175.198919,9070.807837,8967.678791,8865.131951,8762.392782,8661.875447,8562.95761,8464.987638,8368.999664,8272.120409,8177.214066,8082.480291,7990.868622,7899.04194,7807.045529,7717.583966,7629.048875,7540.114999,7452.401057,7366.384968,7280.321625,7195.81518,7112.254048,7029.529482,6947.027108,6866.991559,6788.223118,6708.052531,6630.137435,6553.380825,6477.693012,6401.243304,6327.285551,6252.613969,6179.940618,6108.118906,6037.216335,5966.349183,5896.693641,5827.715194,5760.173978,5693.130428,5627.268567
1,93,23829.03981,22286.73731,22029.77383,21747.14338,21426.67375,21070.16448,20679.15876,20262.20787,19814.97116,19349.92547,18878.10465,18403.70518,17945.2694,17521.90885,17128.73161,16778.13447,16465.06363,16197.62597,15966.62612,15750.1215,15551.06751,15349.41906,15156.7391,14976.82422,14805.82524,14643.93443,14480.64439,14322.53353,14165.21428,14007.85721,13852.46276,13697.9748,13544.46409,13394.08767,13244.7882,13097.4394,12949.68168,12803.92085,12659.68983,12517.14356,12375.42535,12236.26412,12097.80632,11960.1811,11825.77472,11691.13649,11558.45776,11427.81553,11296.9417,11169.25536,11041.17493,10915.89626,10790.73034,10668.429,10546.79814,10426.82167,10307.09003,10187.34692,10073.65484,9958.089062,9845.499857,9733.68982,9622.240672,9511.820768,9402.638154,9295.884265,9191.184888,9086.250695,8982.228882,8878.338279,8777.658133,8677.073952,8575.985235,8478.249093,8381.181978,8284.222103,8188.382337,8093.367804,8000.47681,7907.39612,7816.706083,7725.304208,7635.879798,7548.386784,7460.711957,7373.469794,7288.221827,7203.761861,7120.943407,7037.616909,6956.932702,6875.09539,6795.079494,6716.630605,6638.884552,6560.885347,6484.477261,6409.750604,6334.692704,6261.618969
1,94,26001.55995,24346.65642,24108.08791,23835.75057,23539.80217,23195.26627,22817.19863,22407.17668,21960.6348,21487.16824,20990.87877,20480.80853,19974.23129,19494.89881,19040.90268,18625.29615,18253.41548,17928.57681,17649.26598,17405.85774,17183.61732,16966.17697,16758.10272,16563.29091,16376.13032,16192.63766,16017.76166,15839.60076,15665.18764,15495.45094,15324.4867,15155.73412,14989.17749,14821.64278,14658.78812,14495.89555,14334.77884,14176.67144,14017.3123,13859.72705,13705.36627,13550.41048,13399.54083,13248.52912,13098.73084,12953.09683,12805.48269,12662.24605,12520.24085,12377.65327,12237.2343,12099.35897,11961.12195,11826.75504,11691.29961,11559.73767,11429.43651,11297.45488,11169.85224,11044.04088,10918.4293,10795.92456,10673.34653,10551.45022,10432.56144,10313.70864,10196.21451,10081.12555,9966.181779,9853.312563,9739.424934,9628.795544,9519.609025,9410.073837,9302.388153,9196.469028,9090.56691,8985.462336,8882.349441,8779.895265,8679.885136,8579.819361,8480.894688,8381.306501,8286.385715,8190.878827,8095.128867,8002.138319,7910.370364,7819.38625,7727.730035,7640.255005,7550.333455,7462.584831,7377.109144,7291.921258,7206.728417,7123.098776,7040.68561,6959.809041
1,95,28273.08256,26542.73668,26297.51926,26048.07613,25767.3148,25442.78454,25078.87593,24675.32468,24234.05485,23761.83206,23260.88171,22733.05192,22190.55184,21657.02102,21136.82636,20658.14944,20225.9015,19838.7731,19493.62444,19202.07313,18949.04023,18712.99595,18490.78341,18276.22267,18069.76695,17871.29389,17673.38237,17482.93968,17292.35395,17103.62047,16918.24287,16733.45912,16550.23677,16368.32218,16188.09019,16010.1762,15833.85562,15660.30859,15486.59505,15314.01025,15145.19418,14977.09372,14810.07256,14643.98172,14481.72976,14320.12594,14161.29659,14001.00885,13845.58777,13690.35852,13536.22189,13382.83667,13233.34652,13085.4689,12936.34497,12791.71461,12646.92877,12506.12094,12363.3678,12222.51147,12087.04924,11949.58207,11815.80025,11683.24601,11550.68907,11420.16662,11290.21877,11163.48998,11038.2054,10912.86887,10788.92765,10665.47869,10545.76755,10427.32662,10307.01223,10188.8494,10073.16648,9957.590778,9844.380133,9731.597414,9619.629869,9510.290136,9401.403755,9293.022915,9186.597761,9081.393952,8977.253768,8873.477277,8771.713307,8670.868569,8571.526745,8471.46638,8375.745712,8278.332333,8182.713821,8089.184995,7995.892901,7903.708216,7811.60561,7721.873432
1,96,30693.45942,28809.80759,28606.83538,28363.00976,28089.63834,27784.39225,27453.00558,27068.84732,26642.46824,26178.36555,25680.87152,25149.2646,24583.68986,24003.12275,23439.23573,22887.24974,22387.04011,21924.19312,21523.17881,21163.78001,20861.3823,20595.29038,20344.73667,20117.78563,19896.4409,19679.82479,19466.69202,19251.13729,19045.29632,18839.40893,18635.25531,18435.29848,18232.89262,18034.72105,17836.19217,17643.31323,17451.16599,17260.69591,17071.60921,16886.35121,16697.57212,16515.67463,16334.65607,16153.55711,15973.48661,15797.8699,15622.16368,15450.6484,15276.90388,15108.17596,14940.55427,14772.61103,14608.71892,14445.85406,14284.42835,14125.30763,13967.06429,13810.41265,13656.95519,13502.86533,13351.74106,13202.65125,13053.49692,12907.38128,12763.62211,12619.41961,12477.6069,12337.75657,12199.38473,12061.87354,11925.96081,11792.15519,11658.56605,11527.25535,11397.14581,11267.29184,11139.29737,11013.65174,10887.98676,10763.70124,10641.9641,10520.38792,10400.58778,10281.31795,10165.1048,10048.60966,9933.75817,9821.712247,9707.815669,9596.523268,9488.13915,9379.412538,9270.765549,9165.314438,9060.183166,8955.575612,8853.695401,8751.627514,8651.103104,8551.138017
1,97,33296.58214,31296.19102,31069.12222,30860.58834,30596.53624,30314.71768,29991.00719,29641.23007,29246.67651,28785.25482,28295.81994,27764.60444,27198.44358,26592.77361,25989.72738,25377.24898,24801.85843,24273.85892,23789.1417,23363.02547,22990.94238,22668.56685,22380.12169,22131.65625,21898.30223,21658.36986,21427.64397,21197.54471,20971.88917,20743.29691,20520.90246,20301.0004,20081.37103,19866.24525,19651.79245,19441.93403,19230.27361,19020.11884,18816.0936,18611.51857,18409.70547,18206.76088,18007.9734,17812.21745,17617.9735,17423.87764,17232.54324,17042.71172,16856.26568,16669.60375,16487.72347,16304.17488,16125.78012,15946.15116,15769.41345,15596.08406,15420.62213,15251.72088,15081.18095,14913.28914,14747.29022,14582.96451,14422.34787,14260.13282,14102.8737,13945.05857,13788.25185,13634.69597,13483.78672,13331.47186,13183.15008,13035.8022,12888.65599,12743.9834,12601.72495,12460.32473,12318.34437,12180.32592,12043.96562,11907.23663,11772.34586,11638.50208,11507.02174,11376.64832,11247.73502,11120.7561,10993.92777,10869.44375,10746.44461,10623.12433,10501.73647,10382.96754,10265.47939,10147.49263,10032.42408,9917.058125,9804.547883,9692.643862,9582.180989,9471.477507
1,98,36034.96226,33925.61983,33678.11336,33448.99375,33218.81607,32948.24399,32654.41665,32327.12481,31930.39255,31505.02942,31023.10231,30509.28892,29961.20561,29355.95938,28712.40043,28069.6135,27435.34902,26821.7336,26259.85886,25761.15873,25312.66993,24906.15616,24573.83091,24294.24985,24027.63018,23776.90275,23520.48558,23276.18261,23027.3752,22782.774,22540.51626,22299.6243,22060.32791,21831.00594,21595.97576,21364.38605,21135.88557,20907.78558,20683.79589,20463.59284,20239.98672,20021.94554,19805.90717,19590.4368,19379.68038,19168.07195,18959.98765,18753.70529,18551.54965,18349.24234,18146.25157,17948.86865,17753.20991,17557.66699,17366.86645,17175.78775,16987.62701,16800.55343,16616.71662,16431.09286,16249.35319,16071.19898,15894.04889,15717.59464,15544.6289,15372.27064,15201.09541,15033.5464,14866.07342,14700.88014,14538.25528,14375.80637,14215.85851,14057.50189,13900.02551,13745.18114,13591.55605,13438.9101,13287.28159,13140.51916,12992.87053,12846.93506,12701.6784,12558.40494,12416.95495,12277.45898,12138.38278,12001.79533,11865.84124,11732.15316,11599.09015,11469.27686,11338.55643,11210.73273,11083.00182,10958.19639,10832.76872,10710.36049,10588.63266,10467.8865
1,99,38770.54169,36459.62733,36272.67042,36119.77542,35870.69864,35615.35417,35320.46864,35042.73504,34640.93641,34244.94649,33859.79496,33316.54495,32795.57502,32190.02983,31549.08266,30870.58039,30191.47989,29528.403,28880.0596,28293.17721,27762.29345,27293.41099,26876.61418,26540.42911,26254.43487,25982.65492,25695.27988,25434.02778,25162.88837,24905.12796,24642.55279,24384.36831,24126.12068,23873.71408,23616.5181,23370.51619,23118.64897,22877.76948,22632.37519,22390.28824,22155.34719,21915.32378,21679.9664,21451.1207,21221.92949,20990.63944,20765.84862,20540.92948,20321.87449,20101.73177,19883.28236,19670.40673,19457.77523,19245.40379,19035.30392,18828.73503,18623.6902,18418.90519,18219.61277,18023.33657,17823.83062,17629.18976,17434.59686,17244.94825,17055.36951,16868.27007,16683.50751,16497.44109,16316.9759,16138.35124,15958.42783,15781.98533,15608.08612,15435.02748,15264.70752,15095.29806,14928.67088,14763.11038,14597.05473,14434.94221,14273.9136,14114.65997,13956.84272,13801.69074,13648.01347,13493.98966,13343.54947,13193.42629,13045.1717,12899.66924,12754.02702,12609.66166,12468.03119,12328.34474,12189.73543,12051.77769,11916.02995,11781.7866,11647.69036,11517.03722
1,100,41641.93867,39165.00994,39002.93255,38763.49362,38574.21875,38373.98374,38106.9453,37826.31859,37449.39271,37076.47628,36663.6528,36196.062,35687.31118,35116.59808,34527.17562,33849.12959,33124.24608,32426.11099,31692.01521,31005.58659,30412.93767,29847.04423,29365.37739,28939.2731,28593.70128,28286.69612,27988.2831,27704.7619,27415.59953,27133.40049,26848.07256,26575.35968,26294.98525,26017.87927,25745.57316,25478.7082,25208.12521,24948.25964,24679.51674,24429.67019,24165.62108,23911.45113,23653.04801,23409.12341,23159.62221,22916.20218,22667.63628,22428.58356,22188.78176,21948.61358,21715.99359,21482.6092,21254.79565,21023.61154,20797.92153,20573.67033,20353.14992,20133.05036,19915.48778,19703.69756,19486.57121,19274.90926,19068.65298,18858.74495,18652.84974,18451.26014,18249.5028,18050.5715,17854.21651,17657.56001,17465.23863,17274.61447,17083.24309,16897.82742,16711.73898,16528.99064,16345.7104,16165.60525,15986.41468,15808.99615,15634.48417,15462.17909,15289.86238,15121.20343,14952.23653,14786.54196,14621.90976,14458.76346,14298.96122,14139.45353,13981.21682,13823.96719,13670.14067,13517.57122,13366.27294,13216.30296,13067.77959,12921.70946,12776.18414,12632.93138
1,101,44290.65744,42033.89831,41830.06536,41666.66667,41506.41026,41176.47059,41029.02375,40516.3853,40274.20737,39886.73139,39538.46154,39114.91792,38673.67039,38109.21903,37526.42706,36900.19194,36173.76775,35461.76046,34675.89679,33954.91233,33223.68421,32558.66426,31997.6429,31508.06309,31056.59772,30698.68996,30366.92223,30061.6717,29758.92504,29453.54565,29139.92298,28845.98353,28553.09318,28247.81878,27965.54406,27681.20489,27388.94215,27108.51037,26830.03259,26545.85527,26272.20976,25992.72005,25724.67644,25460.0768,25186.7065,24922.63435,24663.25097,24402.47629,24146.86667,23888.41349,23636.00808,23385.16932,23139.33717,22892.90195,22647.93649,22406.31602,22172.73954,21933.54447,21695.02785,21465.16785,21233.65549,21006.52426,20779.18703,20557.11454,20335.36585,20113.72233,19897.42679,19684.77741,19470.0671,19259.08193,19047.61905,18842.72434,18637.7487,18434.80078,18233.38318,18034.37581,17835.37543,17642.85182,17448.01245,17259.205,17069.60013,16881.92256,16697.19791,16512.22124,16328.62544,16149.31084,15970.69597,15794.89955,15620.96232,15445.55221,15275.50057,15104.90838,14938.86048,14772.62884,14609.60321,14446.25972,14284.45971,14125.95756,13967.90099,13810.85895
